AK-Logger v1.0
Datum: 1900-1-1

Timestamp;Temperature;Humidity;
7:27:51;15.49;67.78;
7:27:52;26.49;74.36;
7:27:53;18.94;61.50;
7:27:54;27.64;43.47;
7:27:55;26.51;30.16;
7:27:56;16.63;45.38;
7:27:57;23.01;59.45;
7:27:58;15.03;68.75;
7:27:59;18.09;72.82;
7:28:0;20.62;36.31;
7:28:1;17.49;54.64;
7:28:2;28.15;43.06;
7:28:3;18.77;72.04;
7:28:4;21.10;43.69;
7:28:5;22.04;65.55;
7:28:6;15.12;47.93;
7:28:7;21.90;79.24;
7:28:8;23.98;77.32;
7:28:9;27.20;55.90;
7:28:10;20.55;52.98;
7:28:11;29.44;78.32;
7:28:12;28.17;51.74;
7:28:13;19.49;69.05;
7:28:14;26.34;71.66;
7:28:15;15.80;34.14;
7:28:16;19.62;69.02;
7:28:17;19.81;54.16;
7:28:18;17.52;65.38;
7:28:19;15.61;77.60;
7:28:20;28.52;64.49;
7:28:21;18.55;51.58;
7:28:22;28.26;66.54;
7:28:23;18.86;42.93;
7:28:24;23.44;42.11;
7:28:25;26.42;67.33;
7:28:26;18.86;77.30;
7:28:27;22.08;63.54;
7:28:28;16.98;45.04;
7:28:29;22.32;57.36;
7:28:30;19.43;30.30;
7:28:31;25.58;79.07;
7:28:32;19.61;67.43;
7:28:33;23.16;51.99;
7:28:34;24.79;43.88;
7:28:35;22.49;39.65;
7:28:36;18.80;52.74;
7:28:37;24.38;71.45;
7:28:38;19.58;67.82;
7:28:39;26.42;35.48;
7:28:40;20.58;42.15;
7:28:41;18.04;58.07;
7:28:42;29.76;59.32;
7:28:43;23.53;52.56;
7:28:44;18.28;47.39;
7:28:45;17.32;33.90;
7:28:46;19.89;64.63;
7:28:47;24.44;60.60;
7:28:48;18.15;56.24;
7:28:49;23.89;33.94;
7:28:50;27.63;31.35;
7:28:51;24.85;31.64;
7:28:52;27.30;51.16;
7:28:53;15.35;69.65;
7:28:54;18.28;33.38;
7:28:55;26.42;58.02;
7:28:56;28.93;79.78;
7:28:57;22.75;47.71;
7:28:58;19.86;58.15;
7:28:59;25.65;76.92;
7:29:0;15.52;53.53;
7:29:1;20.64;47.62;
7:29:2;17.35;66.72;
