AK-Logger v1.0
Datum: 1900-1-1

Timestamp;Temperature;Humidity;
10:53:44;18.28;34.03;
10:53:45;18.91;55.23;
10:53:46;21.69;45.67;
10:53:47;26.78;44.68;
10:53:48;24.36;34.43;
10:53:49;29.86;68.76;
10:53:50;16.52;72.37;
10:53:51;22.19;62.70;
10:53:52;27.96;72.56;
10:53:53;17.70;61.74;
10:53:54;25.31;30.33;
10:53:55;27.32;61.27;
10:53:56;15.68;35.55;
10:53:57;18.65;59.63;
10:53:58;29.05;36.96;
10:53:59;23.56;58.05;
10:54:0;27.99;40.23;
10:54:1;17.55;41.38;
10:54:2;17.37;71.65;
10:54:3;18.15;53.00;
10:54:4;16.08;64.98;
10:54:5;26.64;48.67;
10:54:6;15.43;48.98;
10:54:7;28.44;45.21;
10:54:8;25.71;40.03;
10:54:9;26.64;75.45;
10:54:10;21.66;61.48;
10:54:11;27.04;62.77;
10:54:12;22.40;53.74;
10:54:13;28.13;74.56;
10:54:14;21.81;36.98;
10:54:15;17.42;59.79;
10:54:16;15.29;40.65;
10:54:17;29.64;75.38;
10:54:18;29.58;31.92;
10:54:19;15.63;40.90;
10:54:20;29.79;34.23;
10:54:21;21.24;57.65;
10:54:22;23.28;33.84;
10:54:23;17.62;76.36;
10:54:24;20.19;46.35;
10:54:25;25.77;68.74;
10:54:26;20.16;61.82;
10:54:27;25.98;45.36;
10:54:28;18.57;38.92;
10:54:29;26.23;55.51;
10:54:30;18.80;38.76;
10:54:31;19.82;71.14;
10:54:32;22.89;48.70;
10:54:33;24.61;63.97;
10:54:34;19.59;69.72;
10:54:35;24.54;72.16;
10:54:36;24.32;76.95;
10:54:37;24.45;43.93;
10:54:38;23.43;62.16;
10:54:39;23.08;66.64;
10:54:40;22.99;38.70;
10:54:41;23.18;68.53;
10:54:42;23.80;63.55;
10:54:43;23.28;40.34;
10:54:44;19.37;67.93;
10:54:45;15.98;43.07;
10:54:46;25.21;58.80;
10:54:47;25.81;71.17;
10:54:48;23.01;38.16;
10:54:49;28.33;32.63;
10:54:50;16.32;54.35;
10:54:51;22.24;47.33;
10:54:52;26.14;40.41;
10:54:53;15.49;77.49;
10:54:54;17.84;59.78;
10:54:55;26.24;60.65;
10:54:56;24.18;33.78;
10:54:57;19.93;39.01;
10:54:58;26.71;58.83;
10:54:59;20.08;53.29;
10:55:0;18.89;72.89;
10:55:1;26.22;68.81;
10:55:2;21.24;45.56;
10:55:3;16.05;72.39;
10:55:4;18.02;39.24;
10:55:5;24.37;40.76;
10:55:6;21.60;53.72;
10:55:7;29.48;75.53;
10:55:8;28.25;79.31;
10:55:9;29.58;55.56;
10:55:10;18.63;32.29;
10:55:11;26.05;77.73;
10:55:12;29.75;51.29;
10:55:13;28.77;71.66;
10:55:14;16.39;55.37;
10:55:15;16.22;59.23;
10:55:16;17.29;49.06;
10:55:17;28.61;64.87;
10:55:18;23.53;37.06;
10:55:19;25.18;45.87;
10:55:20;15.79;61.84;
10:55:21;21.01;57.50;
10:55:22;26.33;35.70;
10:55:23;22.45;37.74;
10:55:24;22.09;54.76;
10:55:25;22.51;76.27;
10:55:26;16.22;56.18;
10:55:27;23.60;45.21;
10:55:28;21.29;30.66;
10:55:29;27.66;55.50;
10:55:30;17.33;30.16;
10:55:31;27.80;63.53;
10:55:32;29.80;76.28;
10:55:33;21.99;76.34;
10:55:34;20.51;64.50;
10:55:35;27.61;64.74;
10:55:36;29.97;52.42;
10:55:37;19.27;78.50;
10:55:38;22.50;72.09;
10:55:39;15.74;78.46;
10:55:40;18.03;46.95;
10:55:41;22.97;36.16;
10:55:42;25.65;38.58;
10:55:43;22.16;69.13;
10:55:44;26.55;68.33;
10:55:45;21.56;49.33;
10:55:46;28.40;39.09;
10:55:47;17.39;52.49;
10:55:48;21.64;37.25;
10:55:49;22.99;67.68;
10:55:50;26.71;33.60;
10:55:51;15.78;41.45;
10:55:52;25.66;44.60;
10:55:53;23.27;79.39;
10:55:54;26.31;75.44;
10:55:55;25.68;46.22;
10:55:56;29.17;62.59;
10:55:57;20.59;62.00;
10:55:58;18.14;57.40;
10:55:59;20.39;59.52;
10:56:0;29.35;39.58;
10:56:1;21.99;54.65;
10:56:2;27.33;42.53;
10:56:3;18.37;40.67;
10:56:4;26.05;44.16;
10:56:5;23.39;75.18;
10:56:6;19.98;62.34;
10:56:7;27.94;49.89;
10:56:8;26.09;48.38;
10:56:9;19.31;36.16;
10:56:10;16.03;59.97;
10:56:11;20.92;56.30;
10:56:12;23.29;38.67;
10:56:13;15.10;32.15;
10:56:14;23.77;56.83;
10:56:15;18.20;65.59;
10:56:16;25.29;30.43;
10:56:17;21.06;32.46;
10:56:18;16.11;69.03;
10:56:19;18.75;58.34;
10:56:20;21.24;38.43;
10:56:21;15.88;59.87;
10:56:22;19.94;48.41;
10:56:23;25.64;57.40;
10:56:24;16.41;73.83;
10:56:25;29.42;46.13;
10:56:26;21.72;55.02;
10:56:27;20.07;78.47;
10:56:28;16.18;46.93;
10:56:29;18.02;35.88;
10:56:30;26.06;67.59;
10:56:31;21.29;40.04;
10:56:32;28.43;53.55;
10:56:33;25.34;51.41;
10:56:34;17.75;70.57;
10:56:35;28.49;42.00;
10:56:36;18.38;67.57;
10:56:37;26.25;41.36;
10:56:38;26.45;71.25;
10:56:39;21.30;70.27;
10:56:40;18.17;55.88;
10:56:41;22.43;63.19;
10:56:42;27.89;69.75;
10:56:43;24.34;75.74;
10:56:44;22.10;32.99;
10:56:45;29.86;50.14;
10:56:46;28.77;68.12;
10:56:47;17.47;61.30;
10:56:48;27.22;31.46;
10:56:49;16.51;52.05;
10:56:50;26.80;70.11;
10:56:51;20.51;60.90;
10:56:52;22.48;72.99;
10:56:53;22.63;76.62;
10:56:54;22.92;69.72;
10:56:55;19.33;46.30;
10:56:56;16.82;71.61;
10:56:57;17.86;61.03;
10:56:58;26.94;43.39;
10:56:59;25.79;70.32;
10:57:0;20.47;39.95;
10:57:1;25.01;36.01;
10:57:2;21.27;35.53;
10:57:3;22.11;56.26;
10:57:4;15.02;52.90;
10:57:5;15.39;69.92;
10:57:6;21.00;39.84;
10:57:7;27.75;56.28;
10:57:8;26.25;67.05;
10:57:9;22.88;56.22;
10:57:10;29.52;64.11;
10:57:11;23.71;39.58;
10:57:12;20.81;46.86;
10:57:13;27.09;31.20;
10:57:14;23.90;55.46;
10:57:15;27.33;68.45;
10:57:16;21.02;48.64;
10:57:17;18.68;65.90;
10:57:18;16.17;47.63;
10:57:19;29.36;47.29;
10:57:20;23.70;73.05;
10:57:21;28.56;64.28;
10:57:22;20.70;68.15;
10:57:23;19.02;77.52;
10:57:24;21.11;33.48;
10:57:25;15.63;37.07;
10:57:26;22.30;39.36;
10:57:27;15.90;63.46;
10:57:28;18.28;45.48;
10:57:29;26.28;72.97;
10:57:30;20.81;79.92;
10:57:31;22.17;61.93;
10:57:32;28.05;64.53;
10:57:33;16.93;79.87;
10:57:34;18.83;31.86;
10:57:35;25.84;53.24;
10:57:36;16.97;61.08;
10:57:37;22.39;58.24;
10:57:38;18.76;39.69;
10:57:39;27.83;61.06;
10:57:40;25.86;44.96;
10:57:41;23.84;62.07;
10:57:42;21.62;45.73;
10:57:43;24.95;56.45;
10:57:44;19.68;36.24;
10:57:45;20.31;64.03;
10:57:46;15.76;42.71;
10:57:47;22.79;59.30;
10:57:48;20.81;76.97;
10:57:49;18.99;53.57;
10:57:50;24.20;47.99;
10:57:51;18.87;35.10;
10:57:52;25.77;46.57;
10:57:53;18.53;77.64;
10:57:54;21.21;32.12;
10:57:55;22.63;56.47;
10:57:56;22.30;32.75;
10:57:57;20.23;75.31;
10:57:58;20.50;34.78;
10:57:59;26.40;35.59;
10:58:0;20.97;30.13;
10:58:1;28.79;30.71;
10:58:2;16.56;63.79;
10:58:3;19.47;52.05;
10:58:4;18.66;38.65;
10:58:5;19.98;71.65;
10:58:6;23.16;47.50;
10:58:7;26.31;44.43;
10:58:8;22.36;74.05;
10:58:9;21.52;67.66;
10:58:10;24.87;54.42;
10:58:11;24.26;34.46;
10:58:12;22.92;56.19;
10:58:13;18.60;47.95;
10:58:14;22.79;42.38;
10:58:15;25.31;40.05;
10:58:16;21.61;72.81;
10:58:17;15.85;46.40;
10:58:18;24.81;74.99;
10:58:19;19.70;43.14;
10:58:20;15.28;61.27;
10:58:21;17.41;38.52;
10:58:22;28.75;48.39;
10:58:23;20.55;58.24;
10:58:24;24.45;36.88;
10:58:25;19.85;75.66;
10:58:26;21.94;77.70;
10:58:27;17.67;54.74;
10:58:28;27.49;78.16;
10:58:29;19.72;57.19;
10:58:30;27.78;41.07;
10:58:31;27.06;44.87;
10:58:32;25.84;75.25;
10:58:33;24.08;47.00;
10:58:34;25.90;46.33;
10:58:35;21.39;38.69;
10:58:36;27.33;44.42;
10:58:37;26.65;67.73;
10:58:38;15.04;62.08;
10:58:39;27.11;63.64;
10:58:40;24.03;60.77;
10:58:41;20.21;47.26;
10:58:42;25.64;60.26;
10:58:43;25.09;74.17;
10:58:44;27.91;71.58;
10:58:45;24.51;75.12;
10:58:46;29.08;75.28;
10:58:47;22.19;46.70;
10:58:48;24.20;60.49;
10:58:49;16.88;45.32;
10:58:50;26.28;33.17;
10:58:51;21.05;74.57;
10:58:52;25.94;53.01;
10:58:53;24.13;69.03;
10:58:54;23.14;66.23;
10:58:55;22.60;40.45;
10:58:56;22.42;72.49;
10:58:57;27.66;64.06;
10:58:58;23.46;44.05;
10:58:59;25.28;79.91;
10:59:0;16.70;72.50;
10:59:1;28.08;34.90;
10:59:2;20.26;57.49;
10:59:3;17.80;34.96;
10:59:4;27.92;74.82;
10:59:5;16.23;40.91;
10:59:6;25.46;74.19;
10:59:7;29.48;54.58;
10:59:8;15.73;64.17;
10:59:9;25.62;37.72;
10:59:10;27.63;45.60;
10:59:11;27.86;71.75;
10:59:12;15.09;79.35;
10:59:13;22.87;70.29;
10:59:14;20.58;55.11;
10:59:15;22.57;39.72;
10:59:16;22.19;44.76;
10:59:17;17.53;76.89;
10:59:18;25.48;55.86;
10:59:19;29.68;66.14;
10:59:20;16.34;57.96;
10:59:21;17.43;38.61;
10:59:22;20.76;73.73;
10:59:23;20.34;42.85;
10:59:24;22.68;67.77;
10:59:25;22.50;36.09;
10:59:26;21.87;56.89;
10:59:27;17.27;43.58;
10:59:28;28.72;31.04;
10:59:29;20.88;71.82;
10:59:30;16.69;62.65;
10:59:31;18.34;55.05;
10:59:32;16.79;70.25;
10:59:33;18.84;30.80;
10:59:34;25.52;67.47;
10:59:35;16.93;73.70;
10:59:36;20.42;74.16;
10:59:37;24.31;32.96;
10:59:38;29.73;52.84;
10:59:39;26.13;70.95;
10:59:40;25.28;56.72;
10:59:41;20.35;38.68;
10:59:42;27.49;63.16;
10:59:43;26.22;51.74;
10:59:44;21.02;64.04;
10:59:45;16.00;75.06;
10:59:46;22.75;36.91;
10:59:47;21.72;34.56;
10:59:48;16.12;42.80;
10:59:49;29.26;51.14;
10:59:50;27.87;44.90;
10:59:51;16.47;38.95;
10:59:52;22.98;40.54;
10:59:53;26.27;66.02;
10:59:54;18.28;76.76;
10:59:55;26.02;60.40;
10:59:56;15.57;54.61;
10:59:57;15.56;33.79;
10:59:58;25.39;76.76;
10:59:59;22.05;44.39;
11:0:0;21.64;46.93;
11:0:1;24.55;40.30;
11:0:2;28.98;39.98;
11:0:3;22.16;35.18;
11:0:4;23.28;72.85;
11:0:5;21.86;67.09;
11:0:6;26.86;46.43;
11:0:7;27.30;54.71;
11:0:8;23.36;59.80;
11:0:9;20.24;72.62;
11:0:10;18.92;34.21;
11:0:11;21.68;64.35;
11:0:12;29.44;79.08;
11:0:13;22.08;72.66;
11:0:14;18.42;54.48;
11:0:15;23.15;74.72;
11:0:16;27.48;54.15;
11:0:17;22.48;33.70;
11:0:18;25.81;40.24;
11:0:19;22.29;47.37;
11:0:20;21.99;50.50;
11:0:21;18.00;45.75;
11:0:22;16.61;73.50;
11:0:23;22.22;65.31;
11:0:24;21.68;38.04;
11:0:25;27.71;66.12;
11:0:26;22.88;64.52;
11:0:27;26.33;56.29;
11:0:28;23.49;38.96;
11:0:29;21.17;62.56;
11:0:30;23.05;60.65;
11:0:31;24.86;43.54;
11:0:32;22.64;48.18;
11:0:33;19.14;53.47;
11:0:34;20.16;77.82;
11:0:35;26.92;67.45;
11:0:36;24.69;79.41;
11:0:37;27.44;48.86;
11:0:38;17.86;56.71;
11:0:39;28.11;38.84;
11:0:40;15.71;32.18;
11:0:41;17.77;50.77;
11:0:42;15.06;45.29;
11:0:43;25.97;60.97;
11:0:44;29.99;54.84;
11:0:45;16.60;54.37;
11:0:46;20.44;61.59;
11:0:47;16.19;50.56;
11:0:48;16.82;31.37;
11:0:49;28.63;55.57;
11:0:50;19.48;38.13;
11:0:51;21.63;64.52;
11:0:52;18.80;59.69;
11:0:53;19.48;40.89;
11:0:54;20.03;44.87;
11:0:55;17.27;36.18;
11:0:56;19.35;56.24;
11:0:57;23.87;68.02;
11:0:58;29.84;43.75;
11:0:59;24.16;49.05;
11:1:0;22.52;38.90;
11:1:1;27.28;55.12;
11:1:2;27.08;76.59;
11:1:3;25.28;69.90;
11:1:4;16.84;73.60;
11:1:5;29.50;44.39;
11:1:6;25.24;67.76;
11:1:7;27.17;37.26;
11:1:8;20.05;71.74;
11:1:9;24.48;36.54;
11:1:10;20.62;68.97;
11:1:11;16.11;53.87;
11:1:12;29.20;70.49;
11:1:13;21.56;56.92;
11:1:14;27.66;54.45;
11:1:15;19.88;62.38;
11:1:16;19.25;34.19;
11:1:17;24.41;72.61;
11:1:18;26.92;31.70;
11:1:19;29.38;46.61;
11:1:20;26.76;54.46;
11:1:21;16.51;62.26;
11:1:22;18.97;44.36;
11:1:23;20.41;45.74;
11:1:24;16.70;59.08;
11:1:25;18.90;30.64;
11:1:26;21.52;52.69;
11:1:27;29.49;69.58;
11:1:28;29.60;35.89;
11:1:29;28.15;62.38;
11:1:30;21.53;39.60;
11:1:31;25.61;47.65;
11:1:32;25.16;33.20;
11:1:33;15.74;40.69;
11:1:34;17.22;44.81;
11:1:35;19.29;59.03;
11:1:36;16.11;45.57;
11:1:37;26.73;75.26;
11:1:38;22.17;44.78;
11:1:39;16.13;61.32;
11:1:40;26.25;70.07;
11:1:41;17.96;44.71;
11:1:42;24.22;55.97;
11:1:43;18.71;31.33;
11:1:44;18.09;78.44;
11:1:45;17.11;53.20;
11:1:46;25.79;61.48;
11:1:47;16.45;79.36;
11:1:48;24.50;47.69;
11:1:49;20.25;55.03;
11:1:50;18.44;48.52;
11:1:51;16.82;75.24;
11:1:52;22.19;60.96;
11:1:53;17.13;63.99;
11:1:54;15.17;55.69;
11:1:55;23.82;52.13;
11:1:56;26.82;31.76;
11:1:57;18.12;47.42;
11:1:58;26.21;43.62;
11:1:59;29.81;79.64;
11:2:0;20.34;71.88;
11:2:1;22.16;51.80;
11:2:2;27.28;78.05;
11:2:3;28.87;43.68;
11:2:4;24.09;43.78;
11:2:5;19.04;47.82;
11:2:6;22.28;60.17;
11:2:7;15.97;55.40;
11:2:8;23.32;51.33;
11:2:9;26.16;48.43;
11:2:10;19.17;58.09;
11:2:11;18.09;42.47;
11:2:12;20.82;76.41;
11:2:13;19.73;53.25;
11:2:14;20.20;57.64;
11:2:15;24.58;45.24;
11:2:16;19.24;67.91;
11:2:17;15.13;63.33;
11:2:18;20.30;33.01;
11:2:19;27.98;36.33;
11:2:20;16.79;49.81;
11:2:21;18.91;54.69;
11:2:22;16.62;35.73;
11:2:23;19.95;45.65;
11:2:24;16.20;60.60;
11:2:25;16.32;36.88;
11:2:26;26.50;45.71;
11:2:27;22.66;32.87;
11:2:28;28.79;66.56;
11:2:29;27.87;34.51;
11:2:30;27.87;48.43;
11:2:31;29.67;38.66;
11:2:32;20.17;50.84;
11:2:33;24.54;55.53;
11:2:34;25.70;62.09;
11:2:35;23.75;56.34;
11:2:36;23.50;32.30;
11:2:37;20.91;42.14;
11:2:38;17.52;54.35;
11:2:39;16.24;54.43;
11:2:40;16.89;61.62;
11:2:41;21.32;76.43;
11:2:42;26.46;36.38;
11:2:43;19.38;51.52;
11:2:44;16.02;50.18;
11:2:45;21.27;44.29;
11:2:46;17.05;76.48;
11:2:47;15.62;73.55;
11:2:48;16.26;78.12;
11:2:49;16.86;63.32;
11:2:50;18.25;72.35;
11:2:51;25.53;55.66;
11:2:52;18.43;72.70;
11:2:53;16.66;56.86;
11:2:54;26.56;73.84;
11:2:55;28.64;49.07;
11:2:56;24.93;60.65;
11:2:57;15.95;66.42;
11:2:58;22.25;33.01;
11:2:59;20.47;48.25;
11:3:0;24.73;68.28;
11:3:1;29.49;45.39;
11:3:2;29.38;50.64;
11:3:3;22.69;40.03;
11:3:4;24.02;41.88;
11:3:5;22.97;66.45;
11:3:6;28.59;76.60;
11:3:7;29.48;48.40;
11:3:8;23.63;31.93;
11:3:9;16.17;69.30;
11:3:10;21.42;65.89;
11:3:11;27.98;68.42;
11:3:12;24.96;41.77;
11:3:13;18.53;63.85;
11:3:14;27.22;79.75;
11:3:15;24.52;40.29;
11:3:16;16.83;69.78;
11:3:17;18.89;37.07;
11:3:18;15.91;45.03;
11:3:19;23.13;42.33;
11:3:20;22.78;66.87;
11:3:21;17.36;51.92;
11:3:22;21.69;70.15;
11:3:23;16.93;66.21;
11:3:24;29.65;51.35;
11:3:25;28.16;43.63;
11:3:26;19.11;54.74;
11:3:27;27.73;75.79;
11:3:28;15.08;52.84;
11:3:29;29.52;40.30;
11:3:30;17.69;65.37;
11:3:31;25.29;66.78;
11:3:32;23.67;37.07;
11:3:33;19.84;39.01;
11:3:34;17.68;71.01;
11:3:35;17.20;33.90;
11:3:36;18.14;55.09;
11:3:37;20.50;59.79;
11:3:38;20.13;44.41;
11:3:39;22.11;48.35;
11:3:40;29.52;33.49;
11:3:41;18.62;50.40;
11:3:42;29.73;73.69;
11:3:43;19.38;35.00;
11:3:44;26.01;67.63;
11:3:45;15.42;75.27;
11:3:46;18.58;51.50;
11:3:47;15.02;51.80;
11:3:48;22.54;61.50;
11:3:49;22.09;42.54;
11:3:50;23.98;45.11;
11:3:51;16.99;41.90;
11:3:52;24.44;58.09;
11:3:53;26.97;35.69;
11:3:54;24.75;71.08;
11:3:55;16.96;74.40;
11:3:56;23.07;38.53;
11:3:57;19.94;36.54;
11:3:58;15.69;50.13;
11:3:59;18.44;64.54;
11:4:0;22.67;45.31;
11:4:1;29.23;41.47;
11:4:2;29.61;43.19;
11:4:3;27.36;77.25;
11:4:4;27.20;35.79;
11:4:5;29.00;58.24;
11:4:6;24.22;40.85;
11:4:7;23.72;54.69;
11:4:8;17.35;74.05;
11:4:9;29.93;47.25;
11:4:10;25.63;54.42;
11:4:11;24.52;42.68;
11:4:12;18.79;50.60;
11:4:13;17.12;79.50;
11:4:14;19.08;43.61;
11:4:15;22.56;37.92;
11:4:16;29.02;44.52;
11:4:17;22.39;76.04;
11:4:18;24.31;30.04;
11:4:19;25.16;37.31;
11:4:20;17.44;71.07;
11:4:21;25.17;46.58;
11:4:22;16.85;49.58;
11:4:23;16.37;62.33;
11:4:24;26.78;33.14;
11:4:25;17.15;41.66;
11:4:26;17.22;51.95;
11:4:27;23.26;72.40;
11:4:28;21.23;75.29;
11:4:29;28.75;52.10;
11:4:30;25.56;70.48;
11:4:31;23.89;54.67;
11:4:32;21.23;47.15;
11:4:33;27.93;31.34;
11:4:34;16.62;32.10;
11:4:35;24.34;65.18;
11:4:36;26.23;31.33;
11:4:37;23.24;61.66;
11:4:38;22.30;43.22;
11:4:39;20.70;40.29;
11:4:40;22.58;69.10;
11:4:41;22.57;68.11;
11:4:42;24.41;69.68;
11:4:43;15.88;78.94;
11:4:44;18.60;38.05;
11:4:45;29.81;51.39;
11:4:46;25.49;33.33;
11:4:47;17.43;62.71;
11:4:48;20.81;57.57;
11:4:49;26.52;38.69;
11:4:50;15.70;65.64;
11:4:51;27.35;51.07;
11:4:52;17.40;52.21;
11:4:53;20.12;72.45;
11:4:54;26.84;32.59;
11:4:55;23.25;57.77;
11:4:56;16.38;52.82;
11:4:57;17.48;70.01;
11:4:58;26.28;42.97;
11:4:59;29.05;55.12;
11:5:0;25.73;60.35;
11:5:1;15.01;31.89;
11:5:2;20.16;58.90;
11:5:3;19.46;72.11;
11:5:4;24.49;56.77;
11:5:5;29.66;68.08;
11:5:6;24.85;43.45;
11:5:7;24.82;59.22;
11:5:8;16.74;42.14;
11:5:9;23.96;37.59;
11:5:10;15.22;40.19;
11:5:11;29.94;48.87;
11:5:12;17.82;64.41;
11:5:13;27.64;42.47;
11:5:14;25.49;58.96;
11:5:15;24.21;34.65;
11:5:16;16.97;74.21;
11:5:17;25.24;48.74;
11:5:18;20.45;61.38;
11:5:19;27.63;46.89;
11:5:20;19.50;34.21;
11:5:21;29.66;39.24;
11:5:22;17.26;56.31;
11:5:23;19.12;52.95;
11:5:24;25.73;64.27;
11:5:25;21.48;74.16;
11:5:26;15.40;57.43;
11:5:27;17.71;35.45;
11:5:28;15.72;70.79;
11:5:29;27.86;34.68;
11:5:30;22.75;64.68;
11:5:31;21.35;44.85;
11:5:32;20.78;33.93;
11:5:33;27.49;32.52;
11:5:34;15.40;31.26;
11:5:35;16.83;61.31;
11:5:36;24.62;72.93;
11:5:37;22.41;61.55;
11:5:38;25.07;47.30;
11:5:39;17.90;45.97;
11:5:40;22.92;74.08;
11:5:41;16.20;39.12;
11:5:42;28.04;52.94;
11:5:43;17.83;77.75;
11:5:44;21.53;36.50;
11:5:45;21.85;41.97;
11:5:46;18.44;76.90;
11:5:47;18.90;57.17;
11:5:48;19.68;45.65;
11:5:49;25.20;37.25;
11:5:50;24.58;45.64;
11:5:51;22.43;50.90;
11:5:52;15.94;68.18;
11:5:53;21.52;65.85;
11:5:54;23.05;75.72;
11:5:55;26.71;37.69;
11:5:56;20.85;38.52;
11:5:57;27.94;48.62;
11:5:58;28.01;65.24;
11:5:59;25.73;38.68;
11:6:0;29.64;74.18;
11:6:1;18.28;65.53;
11:6:2;28.31;63.53;
11:6:3;26.87;71.38;
11:6:4;26.78;75.46;
11:6:5;25.82;30.12;
11:6:6;18.57;60.11;
11:6:7;16.70;69.12;
11:6:8;21.51;48.43;
11:6:9;20.51;78.42;
11:6:10;27.93;55.37;
11:6:11;21.26;61.33;
11:6:12;26.81;78.69;
11:6:13;29.65;70.83;
11:6:14;20.68;74.39;
11:6:15;28.59;31.68;
11:6:16;16.13;61.30;
11:6:17;16.72;78.96;
11:6:18;29.49;62.96;
11:6:19;22.82;40.45;
11:6:20;18.39;30.88;
11:6:21;24.07;38.19;
11:6:22;29.67;67.42;
11:6:23;23.11;38.49;
11:6:24;25.80;68.96;
11:6:25;18.55;62.26;
11:6:26;20.97;72.70;
11:6:27;21.08;53.71;
11:6:28;20.57;63.94;
11:6:29;27.75;69.91;
11:6:30;23.63;74.81;
11:6:31;20.87;52.84;
11:6:32;18.81;51.95;
11:6:33;15.73;69.37;
11:6:34;18.20;35.34;
11:6:35;29.50;52.81;
11:6:36;23.81;40.75;
11:6:37;24.67;73.80;
11:6:38;20.13;58.10;
11:6:39;15.11;53.52;
11:6:40;23.03;76.02;
11:6:41;28.97;67.43;
11:6:42;23.35;30.89;
11:6:43;17.13;57.60;
11:6:44;20.58;78.85;
11:6:45;16.86;41.47;
11:6:46;19.43;53.05;
11:6:47;29.13;79.77;
11:6:48;22.69;65.41;
11:6:49;24.46;57.65;
11:6:50;23.85;62.26;
11:6:51;25.91;38.63;
11:6:52;23.98;71.48;
11:6:53;23.65;69.89;
11:6:54;24.54;53.85;
11:6:55;21.90;37.03;
11:6:56;26.25;68.46;
11:6:57;18.21;48.19;
11:6:58;15.85;63.56;
11:6:59;15.04;44.91;
11:7:0;23.72;78.81;
11:7:1;15.37;59.28;
11:7:2;29.50;31.70;
11:7:3;20.35;63.48;
11:7:4;18.18;63.71;
11:7:5;26.05;60.68;
11:7:6;19.85;68.44;
11:7:7;17.73;63.40;
11:7:8;25.98;47.72;
11:7:9;20.34;48.76;
11:7:10;29.31;52.87;
11:7:11;15.74;70.16;
11:7:12;24.77;66.37;
11:7:13;27.73;54.17;
11:7:14;22.92;35.62;
11:7:15;20.37;31.56;
11:7:16;20.27;66.91;
11:7:17;23.95;79.40;
11:7:18;18.28;45.12;
11:7:19;29.61;50.43;
11:7:20;19.17;69.71;
11:7:21;18.37;71.08;
11:7:22;29.35;71.41;
11:7:23;24.69;78.54;
11:7:24;28.89;53.51;
11:7:25;29.44;75.36;
11:7:26;26.91;64.22;
11:7:27;29.11;31.13;
11:7:28;17.14;48.80;
11:7:29;28.03;44.48;
11:7:30;28.83;37.73;
11:7:31;21.83;56.19;
11:7:32;25.49;36.79;
11:7:33;29.63;44.95;
11:7:34;25.91;36.58;
11:7:35;18.79;52.47;
11:7:36;23.65;75.74;
11:7:37;29.34;55.20;
11:7:38;21.12;68.39;
11:7:39;21.18;56.94;
11:7:40;21.41;61.25;
11:7:41;21.50;45.44;
11:7:42;18.63;65.82;
11:7:43;27.17;69.88;
11:7:44;25.27;60.86;
11:7:45;28.42;58.83;
11:7:46;16.47;39.56;
11:7:47;17.82;68.12;
11:7:48;19.10;76.61;
11:7:49;27.31;53.03;
11:7:50;25.08;43.71;
11:7:51;29.39;74.40;
11:7:52;23.66;43.55;
11:7:53;23.33;79.76;
11:7:54;18.11;63.67;
11:7:55;16.07;63.26;
11:7:56;20.22;63.67;
11:7:57;28.76;55.62;
11:7:58;18.55;77.50;
11:7:59;19.72;40.55;
11:8:0;22.07;45.42;
11:8:1;16.01;41.53;
11:8:2;27.69;55.24;
11:8:3;20.32;37.34;
11:8:4;25.70;57.76;
11:8:5;25.50;55.85;
11:8:6;22.05;41.54;
11:8:7;26.86;77.49;
11:8:8;29.25;79.52;
11:8:9;17.33;44.35;
11:8:10;26.34;34.43;
11:8:11;22.27;44.45;
11:8:12;17.43;46.81;
11:8:13;22.24;44.94;
11:8:14;15.15;74.94;
11:8:15;22.04;38.12;
11:8:16;19.45;59.24;
11:8:17;26.19;75.20;
11:8:18;29.71;58.10;
11:8:19;22.98;30.74;
11:8:20;16.55;68.06;
11:8:21;26.73;78.25;
11:8:22;24.45;56.75;
11:8:23;27.79;39.83;
11:8:24;28.43;55.22;
11:8:25;25.79;32.49;
11:8:26;15.50;46.78;
11:8:27;20.66;31.04;
11:8:28;24.71;59.76;
11:8:29;24.78;44.41;
11:8:30;28.56;62.01;
11:8:31;17.34;37.66;
11:8:32;27.70;75.37;
11:8:33;22.03;45.79;
11:8:34;21.42;43.96;
11:8:35;16.74;56.98;
11:8:36;20.89;69.89;
11:8:37;25.22;58.04;
11:8:38;22.62;63.75;
11:8:39;21.49;41.53;
11:8:40;17.16;48.22;
11:8:41;20.84;66.19;
11:8:42;15.65;70.83;
11:8:43;18.37;38.50;
11:8:44;26.19;65.94;
11:8:45;21.35;57.06;
11:8:46;21.91;35.60;
11:8:47;29.06;50.17;
11:8:48;17.07;36.22;
11:8:49;23.19;50.57;
11:8:50;22.10;74.15;
11:8:51;25.26;71.02;
11:8:52;15.66;64.29;
11:8:53;24.49;33.72;
11:8:54;17.55;50.74;
11:8:55;26.71;74.71;
11:8:56;28.71;58.23;
11:8:57;27.61;32.01;
11:8:58;16.07;32.51;
11:8:59;26.95;67.59;
11:9:0;16.51;50.60;
11:9:1;18.48;68.68;
11:9:2;29.79;56.55;
11:9:3;17.25;56.88;
11:9:4;23.53;31.24;
11:9:5;29.76;61.31;
11:9:6;21.33;38.38;
11:9:7;25.27;47.20;
11:9:8;17.27;50.03;
11:9:9;18.00;70.92;
11:9:10;21.61;77.39;
11:9:11;27.76;34.62;
11:9:12;23.73;63.42;
11:9:13;25.68;33.96;
